dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_zip2,03,1,11631,7976,15.5625,0.75,0.06462359666170699,0.06806642684666356,0.06462359666170699,0.06806642684666356,0.06762515065912689,0.06806642684666356
freddiemac_zip2,03,1,11631,5467,15.5625,0.75,0.0661159729883421,0.07164788516453204,0.0661159729883421,0.07164788516453204,0.07019256931738746,0.07164788516453204
freddiemac_zip2,03,1,11631,5467,15.5625,0.125,0.05563598699934921,0.05813204125625745,0.05563598699934921,0.05813204125625745,0.056127742579462826,0.05813204125625745
freddiemac_zip2,03,1,11631,5467,15.5625,1.0,0.06462359666170699,0.06427712295204333,0.06462359666170699,0.06427712295204333,0.06427712295204333,0.06462359666170699
freddiemac_zip2,03,1,11631,37671,15.5625,0.0,0.0661159729883421,0.06613435526870426,0.0661159729883421,0.0661159729883421,0.0661159729883421,0.06613435526870426
freddiemac_zip2,03,1,11631,37671,15.5625,0.0,0.05563598699934921,0.0602180141269206,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.0602180141269206
freddiemac_zip2,03,1,11631,37671,15.5625,0.0,0.06462359666170699,0.06219294965860796,0.06462359666170699,0.06462359666170699,0.06462359666170699,0.06462359666170699
freddiemac_zip2,03,1,11631,119552,15.5625,0.625,0.0661159729883421,0.06425332397836463,0.0661159729883421,0.0661159729883421,0.06550340570753235,0.0661159729883421
freddiemac_zip2,03,1,11631,119552,15.5625,0.0,0.05563598699934921,0.059690069725201814,0.05563598699934921,0.05563598699934921,0.05563598699934921,0.059690069725201814
freddiemac_zip2,03,1,11631,119552,15.5625,1.0,0.06462359666170699,0.06276642421573486,0.06462359666170699,0.06276642421573486,0.06276642421573486,0.06462359666170699
freddiemac_zip2,04,1,7430,626,10.25,1.0,0.07854602414947495,0.07564962742696538,0.07854602414947495,0.07564962742696538,0.07564962742696538,0.07854602414947495
