dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
mimic_sites_unit_x_system,CSRU-care,1,3483,8551,4.142857142857143,0.75,0.5,0.3138845145424077,0.3017013231553316,0.3017013231553316,0.3138845145424077,0.3206252926864914,0.32095058940682436,0.32588927539808776,0.3206252926864914,0.3138845145424077,0.32588927539808776
mimic_sites_unit_x_system,CSRU-care,1,3483,8551,4.142857142857143,0.0,0.625,0.3038919176421138,0.25529527459857093,0.25529527459857093,0.3038919176421138,0.3038919176421138,0.29616006854064986,0.30465970251518165,0.3012672936759135,0.3038919176421138,0.30792654952422993
mimic_sites_unit_x_system,CSRU-care,3,3483,13247,4.142857142857143,0.0,0.625,0.26576455473012284,0.307222699776435,0.307222699776435,0.26576455473012284,0.26576455473012284,0.29225864972437005,0.3237004162106298,0.32594821245242744,0.307222699776435,0.32640223085854336
mimic_sites_unit_x_system,CSRU-care,3,3483,13247,4.142857142857143,1.0,0.75,0.3138845145424077,0.3684979853826012,0.3684979853826012,0.3684979853826012,0.3684979853826012,0.3473179583585538,0.37449064299590346,0.3852990656889668,0.3684979853826012,0.3852990656889668
mimic_sites_unit_x_system,CSRU-care,3,3483,13247,4.142857142857143,0.75,0.125,0.3038919176421138,0.25664011308028345,0.25664011308028345,0.25664011308028345,0.2856262660273238,0.3016788764065335,0.30207849164605316,0.2856262660273238,0.3038919176421138,0.3040448189190376
mimic_sites_unit_x_system,CSRU-care,2,3483,6809,4.142857142857143,0.25,0.875,0.26576455473012284,0.3013622057534198,0.3013622057534198,0.26576455473012284,0.2794319024679949,0.2794319024679949,0.2981526354054883,0.3011785454961206,0.3013622057534198,0.30547324736673737
mimic_sites_unit_x_system,CSRU-care,2,3483,6809,4.142857142857143,1.0,0.625,0.3138845145424077,0.33041474294947915,0.33041474294947915,0.33041474294947915,0.33041474294947915,0.3278726617820222,0.3412036559893076,0.3433000716704161,0.33041474294947915,0.344194068884877
mimic_sites_unit_x_system,CSRU-care,2,3483,6809,4.142857142857143,0.75,0.875,0.3038919176421138,0.3148678719073151,0.3148678719073151,0.3148678719073151,0.3272656360900317,0.3150196841271866,0.31980601735201364,0.3272656360900317,0.3148678719073151,0.3302538102203794
mimic_sites_unit_x_system,CSRU-care,1,3483,2182,4.142857142857143,0.5,1.0,0.26576455473012284,0.3164903980339575,0.3164903980339575,0.26576455473012284,0.28862990109969133,0.2773888353485588,0.28862990109969133,0.29820970974445116,0.3164903980339575,0.3164903980339575
mimic_sites_unit_x_system,CSRU-care,1,3483,2182,4.142857142857143,1.0,0.5,0.3138845145424077,0.3267461891047818,0.3267461891047818,0.3267461891047818,0.3267461891047818,0.3245301296755626,0.33093883800601664,0.3271506598940518,0.3267461891047818,0.33093883800601664
mimic_sites_unit_x_system,CSRU-care,1,3483,2182,4.142857142857143,1.0,0.25,0.3038919176421138,0.28538839575750197,0.28538839575750197,0.28538839575750197,0.28538839575750197,0.3042246537139282,0.30056162115796825,0.29833877496820743,0.3038919176421138,0.3042246537139282
mimic_sites_unit_x_system,CSRU-meta,4,2031,17452,1.6111111111111112,0.25,0.625,0.25806128993285066,0.31274171254272276,0.31274171254272276,0.25806128993285066,0.3017627081203852,0.3017627081203852,0.32894411400534784,0.340684196789573,0.31274171254272276,0.34318470265373235
mimic_sites_unit_x_system,CSRU-meta,4,2031,17452,1.6111111111111112,0.25,0.625,0.2548488847677239,0.22012568707111146,0.22012568707111146,0.2548488847677239,0.25605136638528325,0.25605136638528325,0.26277592564907193,0.2529720226185334,0.2548488847677239,0.26469667315237877
mimic_sites_unit_x_system,CSRU-meta,4,2031,17452,1.6111111111111112,0.25,0.375,0.20592174318983464,0.17637949532505665,0.17637949532505665,0.20592174318983464,0.21924725027189382,0.21924725027189382,0.2248853837872949,0.21920276789295484,0.20592174318983464,0.2298377307577998
